preamble,stimulus,item,category,rank,score,params,model
A doll,is a toy.,doll,toy,1,-6.128586769104004,336224058,bert-large-uncased
A top,is a toy.,top,toy,2,-12.982505798339844,336224058,bert-large-uncased
A jack-in-the-box,is a toy.,jack-in-the-box,toy,3,-5.826474666595459,336224058,bert-large-uncased
A toy soldier,is a toy.,toy soldier,toy,4,-1.3901481628417969,336224058,bert-large-uncased
A yo-yo,is a toy.,yo-yo,toy,5,-3.525989532470703,336224058,bert-large-uncased
A block,is a toy.,block,toy,6,-11.580554008483887,336224058,bert-large-uncased
Marbles,are toys.,marbles,toy,7,-16.212225437164307,336224058,bert-large-uncased
A rattle,is a toy.,rattle,toy,8,-13.552094459533691,336224058,bert-large-uncased
A stuffed animal,is a toy.,stuffed animal,toy,9,-7.068412780761719,336224058,bert-large-uncased
A water pistol,is a toy.,water pistol,toy,10,-10.579033851623535,336224058,bert-large-uncased
A teddy bear,is a toy.,teddy bear,toy,11,-4.079293251037598,336224058,bert-large-uncased
A rocking horse,is a toy.,rocking horse,toy,12,-7.948053359985352,336224058,bert-large-uncased
A doll house,is a toy.,doll house,toy,13,-5.537745475769043,336224058,bert-large-uncased
A ball,is a toy.,ball,toy,14,-6.3271379470825195,336224058,bert-large-uncased
Jacks,are toys.,jacks,toy,15,-13.233147621154785,336224058,bert-large-uncased
Paper dolls,are toys.,paper dolls,toy,16,-17.454312324523926,336224058,bert-large-uncased
An erector set,is a toy.,erector set,toy,17,-8.562191009521484,336224058,bert-large-uncased
A hula hoop,is a toy.,hula hoop,toy,18,-7.148979187011719,336224058,bert-large-uncased
A jump rope,is a toy.,jump rope,toy,19,-13.599787712097168,336224058,bert-large-uncased
A pogo stick,is a toy.,pogo stick,toy,20,-2.2439956665039062,336224058,bert-large-uncased
A clay,is a toy.,clay,toy,21,-11.87879467010498,336224058,bert-large-uncased
A wagon,is a toy.,wagon,toy,22,-9.431302070617676,336224058,bert-large-uncased
A kite,is a toy.,kite,toy,23,-6.045480251312256,336224058,bert-large-uncased
A train,is a toy.,train,toy,24,-8.51198434829712,336224058,bert-large-uncased
A tricycle,is a toy.,tricycle,toy,25,-9.997982025146484,336224058,bert-large-uncased
A coloring book,is a toy.,coloring book,toy,26,-14.119023323059082,336224058,bert-large-uncased
Crayons,are toys.,crayons,toy,27,-15.679957389831543,336224058,bert-large-uncased
A truck,is a toy.,truck,toy,28,-8.684884071350098,336224058,bert-large-uncased
A puzzle,is a toy.,puzzle,toy,29,-12.41398286819458,336224058,bert-large-uncased
A fire engine,is a toy.,fire engine,toy,30,-13.177133560180664,336224058,bert-large-uncased
A balloon,is a toy.,balloon,toy,31,-7.376585960388184,336224058,bert-large-uncased
Skates,are toys.,skates,toy,32,-21.589539527893066,336224058,bert-large-uncased
A baseball,is a toy.,baseball,toy,33,-10.183446884155273,336224058,bert-large-uncased
A drum,is a toy.,drum,toy,34,-6.367934703826904,336224058,bert-large-uncased
