preamble,stimulus,item,category,rank,score,params,model
A gun is a,weapon.,gun,weapon,1,0.23559646255988198,33740602,google_electra-base-generator
A pistol is a,weapon.,pistol,weapon,2,0.3190399692633238,33740602,google_electra-base-generator
A revolver is a,weapon.,revolver,weapon,3,0.11448104670258631,33740602,google_electra-base-generator
A machine gun is a,weapon.,machine gun,weapon,4,0.22340227603836268,33740602,google_electra-base-generator
A rifle is a,weapon.,rifle,weapon,5,0.24908068252108617,33740602,google_electra-base-generator
A switchblade is a,weapon.,switchblade,weapon,6,0.0021538709268717,33740602,google_electra-base-generator
A knife is a,weapon.,knife,weapon,7,0.1947659370465201,33740602,google_electra-base-generator
A dagger is a,weapon.,dagger,weapon,8,0.13659498384358967,33740602,google_electra-base-generator
A shotgun is a,weapon.,shotgun,weapon,9,0.1639211701496944,33740602,google_electra-base-generator
A sword is a,weapon.,sword,weapon,10,0.152509636260447,33740602,google_electra-base-generator
A bomb is a,weapon.,bomb,weapon,11,0.03968803384736676,33740602,google_electra-base-generator
A hand grenade is a,weapon.,hand grenade,weapon,12,0.09956506853448431,33740602,google_electra-base-generator
An atom bomb is a,weapon.,Atom bomb,weapon,13,0.04593883983595206,33740602,google_electra-base-generator
A bayonet is a,weapon.,bayonet,weapon,14,0.00272174067256639,33740602,google_electra-base-generator
A spear is a,weapon.,spear,weapon,15,0.050530556822355535,33740602,google_electra-base-generator
A bazooka is a,weapon.,bazooka,weapon,16,0.06179606932390267,33740602,google_electra-base-generator
A cannon is a,weapon.,cannon,weapon,17,0.057879449349008065,33740602,google_electra-base-generator
A bow and arrow is a,weapon.,bow and arrow,weapon,18,0.05875392521737869,33740602,google_electra-base-generator
A club is a,weapon.,club,weapon,19,1.949571357494005e-05,33740602,google_electra-base-generator
A lance is a,weapon.,lance,weapon,20,0.006127421868865271,33740602,google_electra-base-generator
A brass knuckle is a,weapon.,brass knuckle,weapon,21,0.007230954504295969,33740602,google_electra-base-generator
A bullet is a,weapon.,bullet,weapon,22,0.051143653286940954,33740602,google_electra-base-generator
A tomahawk is a,weapon.,tomahawk,weapon,23,0.004362751561926219,33740602,google_electra-base-generator
A mortar is a,weapon.,mortar,weapon,24,0.08927730242266883,33740602,google_electra-base-generator
An arrow is a,weapon.,arrow,weapon,25,0.0356478858324872,33740602,google_electra-base-generator
A blackjack is a,weapon.,blackjack,weapon,26,0.014558685414273161,33740602,google_electra-base-generator
A tank is a,weapon.,tank,weapon,27,0.006970799516921901,33740602,google_electra-base-generator
Teargas is a,weapon.,teargas,weapon,28,0.0014691261635259778,33740602,google_electra-base-generator
A missile is a,weapon.,missile,weapon,29,0.10226238609234496,33740602,google_electra-base-generator
A whip is a,weapon.,whip,weapon,30,0.018240144659671553,33740602,google_electra-base-generator
An ice pick is a,weapon.,ice pick,weapon,31,0.008173881977589285,33740602,google_electra-base-generator
A hatchet is a,weapon.,hatchet,weapon,32,0.0029760149362358197,33740602,google_electra-base-generator
A slingshot is a,weapon.,slingshot,weapon,33,0.04780078054418955,33740602,google_electra-base-generator
A fist is a,weapon.,fist,weapon,34,0.016932025820083234,33740602,google_electra-base-generator
An axe is a,weapon.,axe,weapon,35,0.07678911717691912,33740602,google_electra-base-generator
A bow is a,weapon.,bow,weapon,36,0.006266080876221384,33740602,google_electra-base-generator
A razor is a,weapon.,razor,weapon,37,0.06967725776676317,33740602,google_electra-base-generator
A razor blade is a,weapon.,razor blade,weapon,38,0.09753507143156331,33740602,google_electra-base-generator
A rocket is a,weapon.,rocket,weapon,39,0.008388885958020514,33740602,google_electra-base-generator
