idx,logprob,params
0,-2.84417724609375,124439808
1,-4.028507232666016,124439808
2,-4.485809326171875,124439808
3,-4.188816070556641,124439808
4,-3.6600875854492188,124439808
5,-4.676361083984375,124439808
6,-3.349132537841797,124439808
7,-3.4449462890625,124439808
8,-4.205753326416016,124439808
9,-3.250568389892578,124439808
10,-4.315944671630859,124439808
11,-4.458198547363281,124439808
12,-4.40789794921875,124439808
13,-4.235404968261719,124439808
14,-3.6070518493652344,124439808
15,-4.772003173828125,124439808
16,-4.1089630126953125,124439808
17,-3.529285430908203,124439808
18,-5.717639923095703,124439808
19,-3.6968612670898438,124439808
20,-4.894462585449219,124439808
21,-4.325035095214844,124439808
22,-3.845661163330078,124439808
23,-5.2970428466796875,124439808
24,-4.145793914794922,124439808
25,-6.116573333740234,124439808
26,-5.374061584472656,124439808
27,-5.2337646484375,124439808
28,-4.093418121337891,124439808
29,-4.340984344482422,124439808
30,-4.726203918457031,124439808
31,-3.8993377685546875,124439808
32,-4.146671295166016,124439808
33,-3.8740501403808594,124439808
34,-3.5725135803222656,124439808
35,-4.047817230224609,124439808
36,-4.586647033691406,124439808
37,-4.502830505371094,124439808
38,-5.3342437744140625,124439808
39,-6.012973785400391,124439808
40,-4.398502349853516,124439808
41,-5.189933776855469,124439808
42,-5.342430114746094,124439808
43,-5.504184722900391,124439808
44,-5.149711608886719,124439808
45,-5.586338043212891,124439808
46,-5.354610443115234,124439808
47,-5.883186340332031,124439808
48,-4.356975555419922,124439808
49,-3.9198036193847656,124439808
50,-4.97747802734375,124439808
51,-3.7389984130859375,124439808
52,-5.566501617431641,124439808
53,-5.7781982421875,124439808
54,-5.143772125244141,124439808
55,-4.898654937744141,124439808
56,-4.951045989990234,124439808
57,-6.029792785644531,124439808
58,-5.858272552490234,124439808
59,-5.006580352783203,124439808
60,-5.226696014404297,124439808
61,-7.802619934082031,124439808
62,-4.631797790527344,124439808
63,-4.658306121826172,124439808
64,-6.345623016357422,124439808
65,-5.239719390869141,124439808
66,-6.053253173828125,124439808
67,-5.524219512939453,124439808
68,-4.720672607421875,124439808
69,-5.8789520263671875,124439808
70,-3.9949111938476562,124439808
71,-4.4290924072265625,124439808
72,-6.156822204589844,124439808
73,-5.257293701171875,124439808
74,-5.110069274902344,124439808
75,-6.174736022949219,124439808
76,-6.193767547607422,124439808
77,-4.255550384521484,124439808
78,-6.244438171386719,124439808
79,-4.6524505615234375,124439808
80,-4.778270721435547,124439808
81,-5.901973724365234,124439808
82,-4.380096435546875,124439808
83,-5.957313537597656,124439808
84,-5.520256042480469,124439808
85,-7.636474609375,124439808
86,-5.341526031494141,124439808
87,-6.058563232421875,124439808
88,-6.319694519042969,124439808
89,-5.949916839599609,124439808
90,-5.673572540283203,124439808
91,-4.476829528808594,124439808
92,-4.316753387451172,124439808
93,-4.470478057861328,124439808
94,-6.421455383300781,124439808
95,-4.886283874511719,124439808
96,-7.196094512939453,124439808
97,-6.343166351318359,124439808
98,-6.476016998291016,124439808
99,-6.6745147705078125,124439808
100,-5.8732147216796875,124439808
101,-7.2920989990234375,124439808
102,-4.936824798583984,124439808
103,-4.67919921875,124439808
