idx,logprob,params
0,-1.1653814315795898,125239296
1,-1.6939635276794434,125239296
2,-2.390573501586914,125239296
3,-2.0057120323181152,125239296
4,-1.4026007652282715,125239296
5,-3.9611504077911377,125239296
6,-1.4259657859802246,125239296
7,-1.8004627227783203,125239296
8,-1.91593599319458,125239296
9,-1.1704750061035156,125239296
10,-2.2328410148620605,125239296
11,-2.9572556018829346,125239296
12,-3.199946641921997,125239296
13,-2.8523881435394287,125239296
14,-1.6749606132507324,125239296
15,-2.8800837993621826,125239296
16,-1.9771552085876465,125239296
17,-2.222108840942383,125239296
18,-5.506420612335205,125239296
19,-2.525123119354248,125239296
20,-3.9765467643737793,125239296
21,-2.179668426513672,125239296
22,-2.6957170963287354,125239296
23,-2.9156248569488525,125239296
24,-2.463139295578003,125239296
25,-5.498218059539795,125239296
26,-3.222444534301758,125239296
27,-4.644595146179199,125239296
28,-1.8088817596435547,125239296
29,-2.499843120574951,125239296
30,-3.3782405853271484,125239296
31,-2.2519288063049316,125239296
32,-2.5495386123657227,125239296
33,-1.6159615516662598,125239296
34,-1.7169604301452637,125239296
35,-1.793257236480713,125239296
36,-2.650505542755127,125239296
37,-3.3176562786102295,125239296
38,-2.4582526683807373,125239296
39,-4.560692310333252,125239296
40,-2.48366117477417,125239296
41,-2.796627998352051,125239296
42,-4.1266913414001465,125239296
43,-3.8380396366119385,125239296
44,-4.276882171630859,125239296
45,-4.556938171386719,125239296
46,-3.1220531463623047,125239296
47,-4.0603437423706055,125239296
48,-2.693542003631592,125239296
49,-2.3471851348876953,125239296
50,-4.07486629486084,125239296
51,-2.231092929840088,125239296
52,-4.2903289794921875,125239296
53,-3.329584836959839,125239296
54,-3.6529736518859863,125239296
55,-4.470362663269043,125239296
56,-3.3706202507019043,125239296
57,-4.064130783081055,125239296
58,-4.4747490882873535,125239296
59,-3.8546814918518066,125239296
60,-3.940765380859375,125239296
61,-5.548461437225342,125239296
62,-2.7749154567718506,125239296
63,-3.567262649536133,125239296
64,-4.373425483703613,125239296
65,-3.367475748062134,125239296
66,-4.367274761199951,125239296
67,-4.036350250244141,125239296
68,-2.7999446392059326,125239296
69,-4.039263725280762,125239296
70,-2.6606967449188232,125239296
71,-2.2475998401641846,125239296
72,-4.710973739624023,125239296
73,-3.8399219512939453,125239296
74,-2.0698153972625732,125239296
75,-4.774142265319824,125239296
76,-4.622694492340088,125239296
77,-2.5993213653564453,125239296
78,-3.570934534072876,125239296
79,-3.2656309604644775,125239296
80,-3.059501886367798,125239296
81,-5.361942768096924,125239296
82,-2.1515164375305176,125239296
83,-3.6325321197509766,125239296
84,-4.592728137969971,125239296
85,-6.016777992248535,125239296
86,-3.4247794151306152,125239296
87,-3.6659634113311768,125239296
88,-5.123331069946289,125239296
89,-3.1198768615722656,125239296
90,-3.086751699447632,125239296
91,-2.8292617797851562,125239296
92,-2.6493008136749268,125239296
93,-2.641942024230957,125239296
94,-3.182295799255371,125239296
95,-3.298607349395752,125239296
96,-5.668488502502441,125239296
97,-5.02067756652832,125239296
98,-3.9936790466308594,125239296
99,-5.498749256134033,125239296
100,-4.225882053375244,125239296
101,-5.446770191192627,125239296
102,-3.234806537628174,125239296
103,-2.8633038997650146,125239296
104,-4.27507209777832,125239296
105,-2.8679518699645996,125239296
106,-3.5323994159698486,125239296
107,-4.141985893249512,125239296
108,-4.356185436248779,125239296
109,-3.752549648284912,125239296
110,-3.719864845275879,125239296
111,-1.9397845268249512,125239296
112,-4.823907375335693,125239296
113,-4.908254623413086,125239296
114,-2.562714099884033,125239296
115,-2.5679166316986084,125239296
116,-5.297887802124023,125239296
117,-5.428455829620361,125239296
118,-3.9429454803466797,125239296
119,-2.012638568878174,125239296
120,-3.5742056369781494,125239296
121,-2.6126534938812256,125239296
122,-4.451463222503662,125239296
123,-3.197479009628296,125239296
124,-3.4571244716644287,125239296
125,-5.612210750579834,125239296
126,-4.659243583679199,125239296
127,-4.951519966125488,125239296
128,-4.21142578125,125239296
129,-4.6463942527771,125239296
130,-2.9299728870391846,125239296
131,-4.329505920410156,125239296
132,-3.968416690826416,125239296
133,-3.4704606533050537,125239296
134,-3.8495118618011475,125239296
135,-4.30378532409668,125239296
136,-4.051518440246582,125239296
137,-5.158577919006348,125239296
138,-3.905705213546753,125239296
139,-3.9890952110290527,125239296
140,-4.808564186096191,125239296
141,-3.5461881160736084,125239296
142,-6.282901763916016,125239296
143,-3.255751132965088,125239296
144,-3.9714303016662598,125239296
145,-4.362383842468262,125239296
146,-4.167662620544434,125239296
147,-4.5031538009643555,125239296
148,-3.5426535606384277,125239296
149,-5.592424392700195,125239296
150,-3.170191764831543,125239296
151,-4.911517143249512,125239296
152,-5.635960578918457,125239296
153,-6.092312335968018,125239296
154,-3.2210843563079834,125239296
155,-3.224834680557251,125239296
156,-3.6742842197418213,125239296
157,-4.057836055755615,125239296
158,-4.482187271118164,125239296
159,-5.090320110321045,125239296
160,-3.3469362258911133,125239296
161,-4.236374855041504,125239296
162,-4.0228047370910645,125239296
163,-5.5320563316345215,125239296
164,-5.977842330932617,125239296
165,-3.680999279022217,125239296
166,-3.130114793777466,125239296
167,-3.0185868740081787,125239296
168,-5.518627643585205,125239296
169,-3.5402958393096924,125239296
170,-5.742190361022949,125239296
171,-4.8971028327941895,125239296
172,-4.422342300415039,125239296
173,-4.548479080200195,125239296
174,-5.043733596801758,125239296
175,-4.817371368408203,125239296
176,-4.674005031585693,125239296
177,-8.400390625,125239296
178,-4.554833889007568,125239296
179,-5.068950176239014,125239296
180,-4.359953880310059,125239296
181,-4.504724502563477,125239296
182,-6.5054192543029785,125239296
183,-5.149704933166504,125239296
184,-6.126128196716309,125239296
185,-4.580331802368164,125239296
186,-5.482923984527588,125239296
187,-5.497054100036621,125239296
188,-4.915071487426758,125239296
189,-5.07105827331543,125239296
190,-5.717432022094727,125239296
191,-5.515024185180664,125239296
192,-5.555792331695557,125239296
193,-5.568016052246094,125239296
194,-5.564663410186768,125239296
195,-7.979006767272949,125239296
196,-5.35756778717041,125239296
197,-4.6056294441223145,125239296
198,-5.360589981079102,125239296
199,-6.012289524078369,125239296
200,-5.681375503540039,125239296
201,-5.566743850708008,125239296
202,-5.669239044189453,125239296
203,-5.613528728485107,125239296
204,-5.6466546058654785,125239296
205,-6.87731409072876,125239296
206,-6.383733749389648,125239296
207,-6.622625350952148,125239296
208,-5.365805149078369,125239296
209,-6.9124603271484375,125239296
210,-6.8504180908203125,125239296
211,-5.549025535583496,125239296
212,-6.46267557144165,125239296
213,-5.345843315124512,125239296
214,-5.858121871948242,125239296
215,-6.782778739929199,125239296
216,-6.531237602233887,125239296
217,-6.185972213745117,125239296
218,-6.252035140991211,125239296
219,-7.491031646728516,125239296
220,-6.873176574707031,125239296
221,-6.0696845054626465,125239296
222,-7.479086875915527,125239296
223,-6.5352020263671875,125239296
224,-7.028811454772949,125239296
225,-7.159482002258301,125239296
226,-3.2307052612304688,125239296
227,-2.3480377197265625,125239296
228,-2.0473690032958984,125239296
229,-4.053258419036865,125239296
230,-3.5007314682006836,125239296
231,-3.0458168983459473,125239296
232,-3.460034132003784,125239296
233,-2.94307279586792,125239296
234,-4.734921932220459,125239296
235,-4.491551399230957,125239296
236,-5.771526336669922,125239296
237,-2.6382808685302734,125239296
238,-2.716693878173828,125239296
239,-6.139735221862793,125239296
240,-5.872380256652832,125239296
241,-5.377969741821289,125239296
242,-4.41423225402832,125239296
243,-3.80590558052063,125239296
244,-4.530758857727051,125239296
245,-4.666773319244385,125239296
246,-3.144639015197754,125239296
247,-3.0422253608703613,125239296
248,-3.9537768363952637,125239296
249,-4.32706356048584,125239296
250,-2.883124589920044,125239296
251,-3.469261884689331,125239296
252,-4.089235305786133,125239296
253,-3.4588491916656494,125239296
254,-3.9337000846862793,125239296
255,-5.664501190185547,125239296
256,-5.232766628265381,125239296
257,-2.936199188232422,125239296
258,-5.081333160400391,125239296
259,-3.7221288681030273,125239296
260,-4.41075325012207,125239296
261,-4.365882873535156,125239296
262,-3.6631457805633545,125239296
263,-4.880446434020996,125239296
264,-3.6260383129119873,125239296
265,-5.10496187210083,125239296
266,-4.626555442810059,125239296
267,-5.146035671234131,125239296
268,-4.543689250946045,125239296
269,-3.5496888160705566,125239296
