idx,logprob,params
0,-2.8596744537353516,11846072320
1,-3.1358442306518555,11846072320
2,-4.126407623291016,11846072320
3,-4.279738903045654,11846072320
4,-3.6729602813720703,11846072320
5,-4.5056376457214355,11846072320
6,-2.86630916595459,11846072320
7,-3.0849499702453613,11846072320
8,-3.802590847015381,11846072320
9,-2.617755889892578,11846072320
10,-3.9337573051452637,11846072320
11,-4.330702304840088,11846072320
12,-4.2291131019592285,11846072320
13,-4.2973504066467285,11846072320
14,-3.1697473526000977,11846072320
15,-3.6191725730895996,11846072320
16,-3.9064784049987793,11846072320
17,-2.9783520698547363,11846072320
18,-5.309074401855469,11846072320
19,-3.4820399284362793,11846072320
20,-3.6132946014404297,11846072320
21,-3.8693060874938965,11846072320
22,-3.955655574798584,11846072320
23,-4.075528144836426,11846072320
24,-3.15195369720459,11846072320
25,-7.116038799285889,11846072320
26,-4.903723239898682,11846072320
27,-4.922552585601807,11846072320
28,-4.178886413574219,11846072320
29,-3.4853501319885254,11846072320
30,-3.1664233207702637,11846072320
31,-3.620345115661621,11846072320
32,-4.1991987228393555,11846072320
33,-2.869628429412842,11846072320
34,-3.1606693267822266,11846072320
35,-3.050036907196045,11846072320
36,-4.2456278800964355,11846072320
37,-4.8831048011779785,11846072320
38,-4.308531284332275,11846072320
39,-4.454498767852783,11846072320
40,-3.7372307777404785,11846072320
41,-3.8891615867614746,11846072320
42,-5.390623092651367,11846072320
43,-4.811561584472656,11846072320
44,-5.641347408294678,11846072320
45,-6.469361305236816,11846072320
46,-4.808657169342041,11846072320
47,-6.471072673797607,11846072320
48,-4.1327290534973145,11846072320
49,-4.085067272186279,11846072320
50,-4.657886505126953,11846072320
51,-3.960878372192383,11846072320
52,-6.15912389755249,11846072320
53,-4.658102989196777,11846072320
54,-5.124519348144531,11846072320
55,-5.6730756759643555,11846072320
56,-4.25482177734375,11846072320
57,-5.8589911460876465,11846072320
58,-5.90671443939209,11846072320
59,-4.988720893859863,11846072320
60,-3.8834643363952637,11846072320
61,-3.5608115196228027,11846072320
62,-3.2246994972229004,11846072320
63,-4.10515832901001,11846072320
64,-4.78676700592041,11846072320
65,-3.6879515647888184,11846072320
66,-4.295162677764893,11846072320
67,-4.823293209075928,11846072320
68,-4.473160743713379,11846072320
69,-3.5700674057006836,11846072320
70,-3.702167510986328,11846072320
71,-3.417428493499756,11846072320
72,-4.908710479736328,11846072320
73,-4.566447734832764,11846072320
74,-2.8458251953125,11846072320
75,-4.515816688537598,11846072320
76,-4.072721004486084,11846072320
77,-4.3191046714782715,11846072320
78,-4.186710357666016,11846072320
