idx,logprob,params
0,-2.628814697265625,354823168
1,-4.083896636962891,354823168
2,-4.534690856933594,354823168
3,-4.597526550292969,354823168
4,-3.8771438598632812,354823168
5,-4.400917053222656,354823168
6,-3.437725067138672,354823168
7,-3.7110328674316406,354823168
8,-4.275566101074219,354823168
9,-2.9979934692382812,354823168
10,-4.360637664794922,354823168
11,-4.991525650024414,354823168
12,-4.461452484130859,354823168
13,-4.092571258544922,354823168
14,-3.3761634826660156,354823168
15,-4.531742095947266,354823168
16,-4.1857452392578125,354823168
17,-3.7922821044921875,354823168
18,-6.630985260009766,354823168
19,-3.782848358154297,354823168
20,-5.187217712402344,354823168
21,-3.710887908935547,354823168
22,-4.263298034667969,354823168
23,-4.425712585449219,354823168
24,-3.2871780395507812,354823168
25,-7.373935699462891,354823168
26,-5.2641448974609375,354823168
27,-4.251943588256836,354823168
28,-3.5301513671875,354823168
29,-4.470893859863281,354823168
30,-4.428098678588867,354823168
31,-3.4276084899902344,354823168
32,-4.465099334716797,354823168
33,-3.454345703125,354823168
34,-3.4369735717773438,354823168
35,-3.936046600341797,354823168
36,-5.125553131103516,354823168
37,-4.346324920654297,354823168
38,-4.313499450683594,354823168
39,-5.1203460693359375,354823168
40,-4.212257385253906,354823168
41,-4.376152038574219,354823168
42,-4.766490936279297,354823168
43,-4.129127502441406,354823168
44,-5.059455871582031,354823168
45,-6.369861602783203,354823168
46,-5.041645050048828,354823168
47,-4.799999237060547,354823168
48,-4.20489501953125,354823168
49,-3.739978790283203,354823168
50,-3.9573631286621094,354823168
51,-3.7119827270507812,354823168
52,-5.946128845214844,354823168
53,-5.061920166015625,354823168
54,-5.082897186279297,354823168
55,-5.400402069091797,354823168
56,-4.511848449707031,354823168
57,-5.118976593017578,354823168
58,-5.3956451416015625,354823168
59,-4.760288238525391,354823168
60,-4.6950836181640625,354823168
61,-7.497003555297852,354823168
62,-3.5613975524902344,354823168
63,-4.5352630615234375,354823168
64,-5.624908447265625,354823168
65,-3.505352020263672,354823168
66,-4.813228607177734,354823168
67,-4.674007415771484,354823168
68,-3.6121139526367188,354823168
69,-5.012226104736328,354823168
70,-3.989368438720703,354823168
71,-3.4768943786621094,354823168
72,-5.5372161865234375,354823168
73,-5.141395568847656,354823168
74,-3.5069236755371094,354823168
75,-7.176807403564453,354823168
76,-4.011878967285156,354823168
77,-5.0487060546875,354823168
78,-6.3657379150390625,354823168
79,-4.275653839111328,354823168
80,-4.794971466064453,354823168
81,-5.870811462402344,354823168
82,-3.381183624267578,354823168
83,-3.8483200073242188,354823168
84,-4.428798675537109,354823168
85,-6.570453643798828,354823168
86,-3.710193634033203,354823168
87,-5.278186798095703,354823168
88,-6.1473388671875,354823168
89,-4.590690612792969,354823168
90,-4.779720306396484,354823168
91,-3.7957992553710938,354823168
92,-4.195468902587891,354823168
93,-4.366916656494141,354823168
94,-4.698940277099609,354823168
95,-5.341373443603516,354823168
96,-6.462867736816406,354823168
97,-5.8948211669921875,354823168
98,-5.552909851074219,354823168
99,-6.914482116699219,354823168
100,-4.426551818847656,354823168
101,-6.454139709472656,354823168
102,-4.492546081542969,354823168
103,-3.741352081298828,354823168
104,-4.589664459228516,354823168
105,-3.7779788970947266,354823168
106,-5.674694061279297,354823168
107,-5.202125549316406,354823168
108,-5.1285247802734375,354823168
109,-5.582271575927734,354823168
110,-4.543586730957031,354823168
111,-3.2035293579101562,354823168
112,-5.003379821777344,354823168
113,-5.640464782714844,354823168
114,-3.765880584716797,354823168
115,-4.885059356689453,354823168
116,-7.277523040771484,354823168
117,-5.391162872314453,354823168
118,-6.487693786621094,354823168
119,-3.9381790161132812,354823168
120,-6.854610443115234,354823168
121,-4.133087158203125,354823168
122,-5.024986267089844,354823168
123,-6.185707092285156,354823168
124,-3.242572784423828,354823168
125,-5.195606231689453,354823168
126,-5.098224639892578,354823168
127,-6.564750671386719,354823168
128,-6.002140045166016,354823168
129,-6.773490905761719,354823168
130,-5.8428192138671875,354823168
131,-6.272315979003906,354823168
132,-6.204532623291016,354823168
133,-6.202033996582031,354823168
134,-4.9025421142578125,354823168
135,-6.3712921142578125,354823168
136,-4.955486297607422,354823168
137,-5.237819671630859,354823168
138,-5.385673522949219,354823168
139,-5.8126068115234375,354823168
140,-5.883037567138672,354823168
141,-5.407588958740234,354823168
