idx,logprob,params
0,-2.3889641761779785,6857302016
1,-3.6341586112976074,6857302016
2,-3.770127773284912,6857302016
3,-4.085476398468018,6857302016
4,-3.0024328231811523,6857302016
5,-4.515590667724609,6857302016
6,-2.270042896270752,6857302016
7,-3.414970874786377,6857302016
8,-3.8678627014160156,6857302016
9,-2.7352890968322754,6857302016
10,-4.059892654418945,6857302016
11,-4.091193199157715,6857302016
12,-4.854534149169922,6857302016
13,-3.914781093597412,6857302016
14,-2.8366317749023438,6857302016
15,-3.5821127891540527,6857302016
16,-4.10016393661499,6857302016
17,-3.113246440887451,6857302016
18,-5.963367938995361,6857302016
19,-3.520742416381836,6857302016
20,-4.7259907722473145,6857302016
21,-4.098787784576416,6857302016
22,-3.431293487548828,6857302016
23,-4.182650566101074,6857302016
24,-3.2576918601989746,6857302016
25,-7.267563343048096,6857302016
26,-4.471024990081787,6857302016
27,-3.4222421646118164,6857302016
28,-3.654384136199951,6857302016
29,-4.353508472442627,6857302016
30,-4.0728349685668945,6857302016
31,-4.383623123168945,6857302016
32,-4.289306163787842,6857302016
33,-4.0926971435546875,6857302016
34,-2.972428798675537,6857302016
35,-3.9029016494750977,6857302016
36,-4.237546443939209,6857302016
37,-4.8601155281066895,6857302016
38,-4.001845359802246,6857302016
39,-5.476962089538574,6857302016
40,-3.2888336181640625,6857302016
41,-4.0891265869140625,6857302016
42,-5.340522289276123,6857302016
43,-5.035854816436768,6857302016
44,-5.666145324707031,6857302016
45,-6.242887020111084,6857302016
46,-5.14200496673584,6857302016
47,-5.426307201385498,6857302016
48,-4.836007118225098,6857302016
49,-4.168042182922363,6857302016
50,-5.408987522125244,6857302016
51,-4.472506523132324,6857302016
52,-5.694774150848389,6857302016
53,-5.548705101013184,6857302016
54,-5.356534957885742,6857302016
55,-5.257739543914795,6857302016
56,-4.4922990798950195,6857302016
57,-4.538918495178223,6857302016
58,-6.651646614074707,6857302016
59,-4.881145000457764,6857302016
60,-3.1818575859069824,6857302016
61,-4.483051776885986,6857302016
62,-2.4257278442382812,6857302016
63,-4.033278942108154,6857302016
64,-5.0863037109375,6857302016
65,-3.8857579231262207,6857302016
66,-4.14235258102417,6857302016
67,-4.3104352951049805,6857302016
68,-4.8102288246154785,6857302016
69,-3.1333179473876953,6857302016
70,-3.7393178939819336,6857302016
71,-3.052441120147705,6857302016
72,-4.107149600982666,6857302016
73,-5.541406154632568,6857302016
74,-3.542834758758545,6857302016
75,-3.849221706390381,6857302016
76,-3.9838757514953613,6857302016
