idx,logprob,params
0,-2.772510528564453,1414647808
1,-3.450300693511963,1414647808
2,-3.7940187454223633,1414647808
3,-3.817927837371826,1414647808
4,-3.315420627593994,1414647808
5,-4.580217361450195,1414647808
6,-2.568150520324707,1414647808
7,-3.239366054534912,1414647808
8,-4.278750896453857,1414647808
9,-2.4138379096984863,1414647808
10,-3.7072229385375977,1414647808
11,-3.843489646911621,1414647808
12,-3.767889976501465,1414647808
13,-3.5956740379333496,1414647808
14,-3.471057891845703,1414647808
15,-3.472810745239258,1414647808
16,-3.5180954933166504,1414647808
17,-3.240602970123291,1414647808
18,-6.797736167907715,1414647808
19,-3.4207139015197754,1414647808
20,-4.5433244705200195,1414647808
21,-3.876688003540039,1414647808
22,-3.9519925117492676,1414647808
23,-3.8420543670654297,1414647808
24,-4.226762771606445,1414647808
25,-7.098901271820068,1414647808
26,-4.78226900100708,1414647808
27,-4.922073841094971,1414647808
28,-3.313290596008301,1414647808
29,-4.058080673217773,1414647808
30,-3.8040170669555664,1414647808
31,-3.5329155921936035,1414647808
32,-3.738285541534424,1414647808
33,-3.8333020210266113,1414647808
34,-3.097719192504883,1414647808
35,-4.0771942138671875,1414647808
36,-3.651639461517334,1414647808
37,-3.987617015838623,1414647808
38,-3.7340054512023926,1414647808
39,-5.091722011566162,1414647808
40,-4.8199920654296875,1414647808
41,-5.14007043838501,1414647808
42,-6.895167350769043,1414647808
43,-6.038102149963379,1414647808
44,-5.584746837615967,1414647808
45,-7.227447509765625,1414647808
46,-4.329156398773193,1414647808
47,-6.027233123779297,1414647808
48,-4.132731914520264,1414647808
49,-3.8713955879211426,1414647808
50,-5.796643257141113,1414647808
51,-4.158620834350586,1414647808
52,-5.9515509605407715,1414647808
53,-4.853085994720459,1414647808
54,-4.511276721954346,1414647808
55,-4.91412878036499,1414647808
56,-4.504043102264404,1414647808
57,-4.423848628997803,1414647808
58,-6.507656574249268,1414647808
59,-5.09151029586792,1414647808
60,-4.641323089599609,1414647808
61,-5.302160739898682,1414647808
62,-3.679586887359619,1414647808
63,-3.982149600982666,1414647808
64,-4.927350044250488,1414647808
65,-3.402641773223877,1414647808
66,-5.0084357261657715,1414647808
67,-5.423492908477783,1414647808
68,-4.1594085693359375,1414647808
69,-3.300172805786133,1414647808
70,-3.688896656036377,1414647808
71,-2.9297194480895996,1414647808
72,-4.329840183258057,1414647808
73,-5.031884670257568,1414647808
74,-3.7868456840515137,1414647808
75,-3.4951834678649902,1414647808
76,-4.209440231323242,1414647808
77,-3.640869140625,1414647808
78,-4.042128086090088,1414647808
79,-4.418121814727783,1414647808
80,-4.084779262542725,1414647808
81,-5.250034809112549,1414647808
82,-3.915304183959961,1414647808
83,-3.8602089881896973,1414647808
84,-6.168118000030518,1414647808
85,-6.383814811706543,1414647808
86,-3.394608974456787,1414647808
87,-4.456057548522949,1414647808
88,-6.800859451293945,1414647808
89,-4.809605121612549,1414647808
90,-5.56597900390625,1414647808
91,-3.471796989440918,1414647808
92,-3.4298386573791504,1414647808
93,-3.7700324058532715,1414647808
94,-6.223557472229004,1414647808
95,-3.757472515106201,1414647808
96,-7.4547200202941895,1414647808
97,-3.9701952934265137,1414647808
98,-5.091009140014648,1414647808
99,-3.9296112060546875,1414647808
100,-3.8405466079711914,1414647808
101,-6.615506649017334,1414647808
102,-4.867345333099365,1414647808
103,-3.37174129486084,1414647808
104,-4.753888130187988,1414647808
105,-4.912084102630615,1414647808
106,-5.3765692710876465,1414647808
107,-4.174223899841309,1414647808
108,-5.578935146331787,1414647808
109,-6.704100608825684,1414647808
110,-5.324575424194336,1414647808
111,-2.944484233856201,1414647808
112,-5.887847423553467,1414647808
113,-4.197498798370361,1414647808
114,-3.1315789222717285,1414647808
115,-3.554513454437256,1414647808
116,-7.126216888427734,1414647808
117,-5.251543998718262,1414647808
118,-5.464690208435059,1414647808
119,-2.7377963066101074,1414647808
120,-4.669243335723877,1414647808
121,-3.7947516441345215,1414647808
122,-3.3105735778808594,1414647808
123,-4.150162220001221,1414647808
124,-4.105419635772705,1414647808
125,-5.904003143310547,1414647808
126,-4.470700263977051,1414647808
127,-7.148958683013916,1414647808
128,-4.822564125061035,1414647808
129,-4.215874195098877,1414647808
130,-4.963650226593018,1414647808
131,-7.239822864532471,1414647808
132,-5.979465007781982,1414647808
133,-4.185544967651367,1414647808
134,-6.46522855758667,1414647808
135,-5.627406597137451,1414647808
136,-5.1347575187683105,1414647808
137,-5.444925308227539,1414647808
138,-5.785009860992432,1414647808
139,-5.9205121994018555,1414647808
140,-6.319412708282471,1414647808
141,-5.0931172370910645,1414647808
142,-5.159959316253662,1414647808
143,-5.708676338195801,1414647808
144,-5.409345626831055,1414647808
145,-6.0512375831604,1414647808
146,-4.850662708282471,1414647808
147,-5.518736362457275,1414647808
148,-5.444063186645508,1414647808
149,-7.771794319152832,1414647808
150,-5.035710334777832,1414647808
151,-5.109241485595703,1414647808
152,-5.956552028656006,1414647808
153,-6.168618202209473,1414647808
154,-7.207219123840332,1414647808
155,-4.628446578979492,1414647808
156,-5.456913948059082,1414647808
157,-4.977108955383301,1414647808
158,-6.03355598449707,1414647808
159,-6.098589897155762,1414647808
160,-4.616730213165283,1414647808
161,-5.565906047821045,1414647808
162,-5.895060062408447,1414647808
163,-7.218411445617676,1414647808
164,-6.132846355438232,1414647808
165,-5.627967357635498,1414647808
166,-6.137579917907715,1414647808
167,-3.9962072372436523,1414647808
168,-5.82651948928833,1414647808
169,-5.2116618156433105,1414647808
170,-6.464552402496338,1414647808
171,-6.162820339202881,1414647808
172,-5.602416038513184,1414647808
173,-5.460377216339111,1414647808
174,-7.2148942947387695,1414647808
175,-6.289844989776611,1414647808
176,-5.100329399108887,1414647808
177,-8.124683380126953,1414647808
178,-6.609678268432617,1414647808
179,-5.751568794250488,1414647808
180,-5.95488977432251,1414647808
181,-6.631775379180908,1414647808
182,-7.240440368652344,1414647808
183,-6.079451560974121,1414647808
184,-7.7852091789245605,1414647808
185,-6.7630414962768555,1414647808
186,-6.958154201507568,1414647808
187,-6.671020030975342,1414647808
188,-5.44985818862915,1414647808
189,-6.499721527099609,1414647808
190,-6.361754417419434,1414647808
191,-6.149696350097656,1414647808
192,-6.693265914916992,1414647808
193,-6.105399131774902,1414647808
194,-6.498795509338379,1414647808
195,-9.136009216308594,1414647808
196,-6.259737014770508,1414647808
197,-6.780598163604736,1414647808
198,-6.418941497802734,1414647808
199,-6.665135860443115,1414647808
200,-6.008210182189941,1414647808
201,-7.972011089324951,1414647808
202,-7.365018844604492,1414647808
203,-7.383019924163818,1414647808
204,-7.672708511352539,1414647808
205,-7.691190242767334,1414647808
206,-7.305152416229248,1414647808
207,-7.164745330810547,1414647808
208,-7.357489585876465,1414647808
209,-7.552333831787109,1414647808
210,-7.367979526519775,1414647808
211,-7.293582916259766,1414647808
212,-7.858305931091309,1414647808
213,-7.063889503479004,1414647808
214,-6.568296432495117,1414647808
215,-8.857271194458008,1414647808
216,-7.598301887512207,1414647808
217,-7.881766319274902,1414647808
218,-8.280326843261719,1414647808
219,-8.614501953125,1414647808
220,-8.916959762573242,1414647808
221,-7.531699180603027,1414647808
222,-9.61018180847168,1414647808
223,-7.87596321105957,1414647808
224,-8.088029861450195,1414647808
225,-9.171250343322754,1414647808
226,-2.9534969329833984,1414647808
227,-3.2616071701049805,1414647808
228,-3.169802188873291,1414647808
229,-5.2433881759643555,1414647808
230,-3.8958206176757812,1414647808
231,-2.9043421745300293,1414647808
232,-3.071958065032959,1414647808
233,-2.666815757751465,1414647808
234,-4.013944149017334,1414647808
235,-3.601053237915039,1414647808
236,-6.321198463439941,1414647808
237,-2.919642448425293,1414647808
238,-4.618668079376221,1414647808
239,-6.040051460266113,1414647808
240,-4.931443691253662,1414647808
241,-2.8364291191101074,1414647808
242,-4.016232967376709,1414647808
243,-2.9253883361816406,1414647808
244,-5.8260498046875,1414647808
245,-4.108719825744629,1414647808
246,-4.608771324157715,1414647808
247,-3.0470151901245117,1414647808
248,-5.396875858306885,1414647808
249,-3.9397873878479004,1414647808
250,-3.2639951705932617,1414647808
251,-3.887735366821289,1414647808
252,-3.3652000427246094,1414647808
253,-5.840770244598389,1414647808
254,-4.331101894378662,1414647808
255,-8.088602066040039,1414647808
256,-5.733516693115234,1414647808
257,-7.476571083068848,1414647808
258,-3.9982194900512695,1414647808
259,-3.606074333190918,1414647808
260,-6.959510326385498,1414647808
261,-4.289387226104736,1414647808
262,-4.11576509475708,1414647808
263,-5.999693393707275,1414647808
264,-4.707927227020264,1414647808
265,-5.918415069580078,1414647808
266,-6.1276044845581055,1414647808
267,-7.552650451660156,1414647808
268,-4.863764762878418,1414647808
269,-3.951626777648926,1414647808
270,-4.716795444488525,1414647808
271,-5.057831764221191,1414647808
272,-5.313661098480225,1414647808
273,-7.889760971069336,1414647808
274,-5.213359355926514,1414647808
